Timestamp,Latitude,Longitude,Local_X_m,Local_Y_m,Pressure_Depth_m,Linear_Vx_ms,Linear_Vy_ms,Gyro_Heading_Yaw,Satellites_Count,DVL_FOM,Navigation_Drift_m
16:51:17,22.26369191189718,84.91003229457917,0.453,0.747,0.41,0.023,-0.291,-79.0,13,0.0000,0.00
16:51:17,22.26369175926589,84.91003236103069,0.460,0.730,0.41,0.048,-0.301,-79.0,13,0.0030,0.00
16:51:17,22.263691622922018,84.91003238460418,0.462,0.715,0.43,0.048,-0.301,-78.8,15,0.0030,0.00
16:51:17,22.26369148647051,84.91003240819629,0.464,0.700,0.43,0.048,-0.301,-78.5,15,0.0030,0.00
16:51:17,22.263691349808877,84.91003243182473,0.467,0.685,0.43,0.048,-0.301,-78.4,15,0.0000,0.00
16:51:17,22.263691213617765,84.9100324553718,0.469,0.669,0.43,0.048,-0.301,-78.4,15,0.0000,0.00
16:51:17,22.263691040955095,84.91003254699874,0.479,0.650,0.44,0.077,-0.318,-78.3,15,0.0031,0.00
16:51:17,22.263690896575092,84.91003258488495,0.483,0.634,0.44,0.077,-0.318,-78.1,15,0.0031,0.00
16:51:17,22.263690752775037,84.91003262261897,0.487,0.618,0.44,0.077,-0.318,-78.0,15,0.0000,0.00
16:51:17,22.26369060885654,84.91003266038408,0.490,0.602,0.44,0.077,-0.318,-78.0,15,0.0000,0.00
16:51:17,22.26369049320338,84.91003271964763,0.497,0.589,0.44,0.087,-0.305,-77.9,12,0.0029,0.00
16:51:17,22.26369035510148,84.91003276206588,0.501,0.574,0.44,0.087,-0.305,-77.7,12,0.0029,0.00
16:51:18,22.26369018403873,84.91003278510065,0.503,0.555,0.44,0.077,-0.322,-77.5,12,0.0032,0.00
16:51:18,22.26369003761596,84.91003282300589,0.507,0.539,0.44,0.077,-0.322,-77.5,12,0.0000,0.00
16:51:18,22.263689891781485,84.91003286075883,0.511,0.522,0.46,0.077,-0.322,-77.4,12,0.0000,0.00
16:51:18,22.263689736389104,84.9100329027356,0.515,0.505,0.46,0.079,-0.328,-77.0,12,0.0030,0.00
16:51:18,22.263689588746757,84.91003295333623,0.521,0.489,0.46,0.086,-0.327,-76.9,12,0.0030,0.00
16:51:18,22.263689440350184,84.91003299562601,0.525,0.472,0.46,0.086,-0.327,-76.9,12,0.0000,0.00
16:51:18,22.263689292410763,84.91003303778552,0.529,0.456,0.46,0.086,-0.327,-76.7,12,0.0000,0.00
16:51:18,22.26368913116642,84.91003307364274,0.533,0.438,0.49,0.082,-0.336,-76.4,12,0.0032,0.00
16:51:18,22.263688978673397,84.91003311401192,0.537,0.421,0.49,0.082,-0.336,-75.4,12,0.0032,0.00
16:51:18,22.263688826781383,84.910033154222,0.541,0.404,0.49,0.082,-0.336,-75.4,12,0.0000,0.00
16:51:18,22.263688674698138,84.91003319448272,0.545,0.387,0.49,0.082,-0.336,-74.9,12,0.0000,0.00
16:51:18,22.26368849303435,84.91003319100176,0.545,0.367,0.49,0.058,-0.353,-73.8,15,0.0034,0.00
16:51:18,22.263688332158193,84.91003321975954,0.548,0.349,0.49,0.058,-0.353,-73.6,15,0.0034,0.00
