Timestamp,Latitude,Longitude,Local_X_m,Local_Y_m,Pressure_Depth_m,Linear_Vx_ms,Linear_Vy_ms,Gyro_Heading_Yaw,Satellites_Count,DVL_FOM,Navigation_Drift_m
15:48:01,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,134.4,29,0.0011,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,134.4,29,0.0000,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,134.6,29,0.0000,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,134.6,29,0.0012,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,134.7,29,0.0012,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,134.7,29,0.0012,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,134.8,29,0.0000,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,135.0,29,0.0012,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,135.0,29,0.0012,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,135.1,29,0.0012,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,135.3,29,0.0012,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,135.3,29,0.0000,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,135.3,29,0.0010,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,135.4,29,0.0010,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,0.000,135.6,29,0.0010,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,0.000,135.7,29,0.0000,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,0.000,135.7,29,0.0000,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,135.8,29,0.0013,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.0,29,0.0010,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.1,29,0.0010,0.00
15:48:02,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.1,29,0.0000,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.2,29,0.0009,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.4,29,0.0009,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.5,29,0.0009,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.5,29,0.0009,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.11,0.000,-0.000,136.6,29,0.0000,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,136.7,29,0.0009,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,136.9,29,0.0009,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,136.9,29,0.0012,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,137.0,29,0.0010,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,137.2,29,0.0000,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,137.3,29,0.0010,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,0.000,-0.000,137.3,29,0.0010,0.00
15:48:03,22.2636571,84.9099879,-0.044,-0.030,0.12,-0.000,0.000,137.4,29,0.0010,0.00
